superiorparietal L-medialorbitofrontal R
supramarginal L-medialorbitofrontal R
paracentral L-medialorbitofrontal R
postcentral L-medialorbitofrontal R
precentral L-medialorbitofrontal R
cuneus L-medialorbitofrontal R
lateraloccipital L-medialorbitofrontal R
lingual L-medialorbitofrontal R
pericalcarine L-medialorbitofrontal R
caudalanteriorcingulate R-medialorbitofrontal R
isthmuscingulate R-medialorbitofrontal R
posteriorcingulate R-medialorbitofrontal R
rostralanteriorcingulate R-medialorbitofrontal R
frontalpole R-medialorbitofrontal R
lateralorbitofrontal R-medialorbitofrontal R
caudalanteriorcingulate L-parsorbitalis R
isthmuscingulate L-parsorbitalis R
posteriorcingulate L-parsorbitalis R
rostralanteriorcingulate L-parsorbitalis R
frontalpole L-parsorbitalis R
lateralorbitofrontal L-parsorbitalis R
medialorbitofrontal L-parsorbitalis R
parsorbitalis L-parsorbitalis R
caudalmiddlefrontal L-parsorbitalis R
parsopercularis L-parsorbitalis R
parstriangularis L-parsorbitalis R
rostralmiddlefrontal L-parsorbitalis R
superiorfrontal L-parsorbitalis R
bankssts L-parsorbitalis R
entorhinal L-parsorbitalis R
fusiform L-parsorbitalis R
inferiortemporal L-parsorbitalis R
insula L-parsorbitalis R
middletemporal L-parsorbitalis R
parahippocampal L-parsorbitalis R
superiortemporal L-parsorbitalis R
temporalpole L-parsorbitalis R
transversetemporal L-parsorbitalis R
inferiorparietal L-parsorbitalis R
precuneus L-parsorbitalis R
superiorparietal L-parsorbitalis R
supramarginal L-parsorbitalis R
paracentral L-parsorbitalis R
postcentral L-parsorbitalis R
precentral L-parsorbitalis R
cuneus L-parsorbitalis R
lateraloccipital L-parsorbitalis R
lingual L-parsorbitalis R
pericalcarine L-parsorbitalis R
caudalanteriorcingulate R-parsorbitalis R
isthmuscingulate R-parsorbitalis R
posteriorcingulate R-parsorbitalis R
rostralanteriorcingulate R-parsorbitalis R
frontalpole R-parsorbitalis R
lateralorbitofrontal R-parsorbitalis R
medialorbitofrontal R-parsorbitalis R
caudalanteriorcingulate L-caudalmiddlefrontal R
isthmuscingulate L-caudalmiddlefrontal R
posteriorcingulate L-caudalmiddlefrontal R
rostralanteriorcingulate L-caudalmiddlefrontal R
frontalpole L-caudalmiddlefrontal R
lateralorbitofrontal L-caudalmiddlefrontal R
medialorbitofrontal L-caudalmiddlefrontal R
parsorbitalis L-caudalmiddlefrontal R
caudalmiddlefrontal L-caudalmiddlefrontal R
parsopercularis L-caudalmiddlefrontal R
parstriangularis L-caudalmiddlefrontal R
rostralmiddlefrontal L-caudalmiddlefrontal R
superiorfrontal L-caudalmiddlefrontal R
bankssts L-caudalmiddlefrontal R
entorhinal L-caudalmiddlefrontal R
fusiform L-caudalmiddlefrontal R
inferiortemporal L-caudalmiddlefrontal R
insula L-caudalmiddlefrontal R
middletemporal L-caudalmiddlefrontal R
parahippocampal L-caudalmiddlefrontal R
superiortemporal L-caudalmiddlefrontal R
temporalpole L-caudalmiddlefrontal R
transversetemporal L-caudalmiddlefrontal R
inferiorparietal L-caudalmiddlefrontal R
precuneus L-caudalmiddlefrontal R
superiorparietal L-caudalmiddlefrontal R
supramarginal L-caudalmiddlefrontal R
paracentral L-caudalmiddlefrontal R
postcentral L-caudalmiddlefrontal R
precentral L-caudalmiddlefrontal R
cuneus L-caudalmiddlefrontal R
lateraloccipital L-caudalmiddlefrontal R
lingual L-caudalmiddlefrontal R
pericalcarine L-caudalmiddlefrontal R
caudalanteriorcingulate R-caudalmiddlefrontal R
isthmuscingulate R-caudalmiddlefrontal R
posteriorcingulate R-caudalmiddlefrontal R
rostralanteriorcingulate R-caudalmiddlefrontal R
frontalpole R-caudalmiddlefrontal R
lateralorbitofrontal R-caudalmiddlefrontal R
medialorbitofrontal R-caudalmiddlefrontal R
parsorbitalis R-caudalmiddlefrontal R
caudalanteriorcingulate L-parsopercularis R
isthmuscingulate L-parsopercularis R
posteriorcingulate L-parsopercularis R
rostralanteriorcingulate L-parsopercularis R
frontalpole L-parsopercularis R
lateralorbitofrontal L-parsopercularis R
medialorbitofrontal L-parsopercularis R
parsorbitalis L-parsopercularis R
caudalmiddlefrontal L-parsopercularis R
parsopercularis L-parsopercularis R
parstriangularis L-parsopercularis R
rostralmiddlefrontal L-parsopercularis R
superiorfrontal L-parsopercularis R
bankssts L-parsopercularis R
entorhinal L-parsopercularis R
fusiform L-parsopercularis R
inferiortemporal L-parsopercularis R
insula L-parsopercularis R
middletemporal L-parsopercularis R
parahippocampal L-parsopercularis R
superiortemporal L-parsopercularis R
temporalpole L-parsopercularis R
transversetemporal L-parsopercularis R
inferiorparietal L-parsopercularis R
precuneus L-parsopercularis R
superiorparietal L-parsopercularis R
supramarginal L-parsopercularis R
paracentral L-parsopercularis R
postcentral L-parsopercularis R
precentral L-parsopercularis R
cuneus L-parsopercularis R
lateraloccipital L-parsopercularis R
lingual L-parsopercularis R
pericalcarine L-parsopercularis R
caudalanteriorcingulate R-parsopercularis R
isthmuscingulate R-parsopercularis R
posteriorcingulate R-parsopercularis R
rostralanteriorcingulate R-parsopercularis R
frontalpole R-parsopercularis R
lateralorbitofrontal R-parsopercularis R
medialorbitofrontal R-parsopercularis R
parsorbitalis R-parsopercularis R
caudalmiddlefrontal R-parsopercularis R
caudalanteriorcingulate L-parstriangularis R
isthmuscingulate L-parstriangularis R
posteriorcingulate L-parstriangularis R
rostralanteriorcingulate L-parstriangularis R
frontalpole L-parstriangularis R
lateralorbitofrontal L-parstriangularis R
medialorbitofrontal L-parstriangularis R
parsorbitalis L-parstriangularis R
caudalmiddlefrontal L-parstriangularis R
parsopercularis L-parstriangularis R
parstriangularis L-parstriangularis R
rostralmiddlefrontal L-parstriangularis R
superiorfrontal L-parstriangularis R
bankssts L-parstriangularis R
entorhinal L-parstriangularis R
fusiform L-parstriangularis R
inferiortemporal L-parstriangularis R
insula L-parstriangularis R
middletemporal L-parstriangularis R
parahippocampal L-parstriangularis R
superiortemporal L-parstriangularis R
temporalpole L-parstriangularis R
transversetemporal L-parstriangularis R
inferiorparietal L-parstriangularis R
precuneus L-parstriangularis R
superiorparietal L-parstriangularis R
supramarginal L-parstriangularis R
paracentral L-parstriangularis R
postcentral L-parstriangularis R
precentral L-parstriangularis R
cuneus L-parstriangularis R
lateraloccipital L-parstriangularis R
lingual L-parstriangularis R
pericalcarine L-parstriangularis R
caudalanteriorcingulate R-parstriangularis R
isthmuscingulate R-parstriangularis R
posteriorcingulate R-parstriangularis R
rostralanteriorcingulate R-parstriangularis R
frontalpole R-parstriangularis R
lateralorbitofrontal R-parstriangularis R
medialorbitofrontal R-parstriangularis R
parsorbitalis R-parstriangularis R
caudalmiddlefrontal R-parstriangularis R
parsopercularis R-parstriangularis R
caudalanteriorcingulate L-rostralmiddlefrontal R
isthmuscingulate L-rostralmiddlefrontal R
posteriorcingulate L-rostralmiddlefrontal R
rostralanteriorcingulate L-rostralmiddlefrontal R
frontalpole L-rostralmiddlefrontal R
lateralorbitofrontal L-rostralmiddlefrontal R
medialorbitofrontal L-rostralmiddlefrontal R
parsorbitalis L-rostralmiddlefrontal R
caudalmiddlefrontal L-rostralmiddlefrontal R
parsopercularis L-rostralmiddlefrontal R
parstriangularis L-rostralmiddlefrontal R
rostralmiddlefrontal L-rostralmiddlefrontal R
superiorfrontal L-rostralmiddlefrontal R
bankssts L-rostralmiddlefrontal R
entorhinal L-rostralmiddlefrontal R
fusiform L-rostralmiddlefrontal R
inferiortemporal L-rostralmiddlefrontal R
insula L-rostralmiddlefrontal R
middletemporal L-rostralmiddlefrontal R
parahippocampal L-rostralmiddlefrontal R
superiortemporal L-rostralmiddlefrontal R
temporalpole L-rostralmiddlefrontal R
transversetemporal L-rostralmiddlefrontal R
inferiorparietal L-rostralmiddlefrontal R
precuneus L-rostralmiddlefrontal R
superiorparietal L-rostralmiddlefrontal R
supramarginal L-rostralmiddlefrontal R
paracentral L-rostralmiddlefrontal R
postcentral L-rostralmiddlefrontal R
precentral L-rostralmiddlefrontal R
cuneus L-rostralmiddlefrontal R
lateraloccipital L-rostralmiddlefrontal R
lingual L-rostralmiddlefrontal R
pericalcarine L-rostralmiddlefrontal R
caudalanteriorcingulate R-rostralmiddlefrontal R
isthmuscingulate R-rostralmiddlefrontal R
posteriorcingulate R-rostralmiddlefrontal R
rostralanteriorcingulate R-rostralmiddlefrontal R
frontalpole R-rostralmiddlefrontal R
lateralorbitofrontal R-rostralmiddlefrontal R
medialorbitofrontal R-rostralmiddlefrontal R
parsorbitalis R-rostralmiddlefrontal R
caudalmiddlefrontal R-rostralmiddlefrontal R
parsopercularis R-rostralmiddlefrontal R
parstriangularis R-rostralmiddlefrontal R
caudalanteriorcingulate L-superiorfrontal R
isthmuscingulate L-superiorfrontal R
posteriorcingulate L-superiorfrontal R
rostralanteriorcingulate L-superiorfrontal R
frontalpole L-superiorfrontal R
lateralorbitofrontal L-superiorfrontal R
medialorbitofrontal L-superiorfrontal R
parsorbitalis L-superiorfrontal R
caudalmiddlefrontal L-superiorfrontal R
parsopercularis L-superiorfrontal R
parstriangularis L-superiorfrontal R
rostralmiddlefrontal L-superiorfrontal R
superiorfrontal L-superiorfrontal R
bankssts L-superiorfrontal R
entorhinal L-superiorfrontal R
fusiform L-superiorfrontal R
inferiortemporal L-superiorfrontal R
insula L-superiorfrontal R
middletemporal L-superiorfrontal R
parahippocampal L-superiorfrontal R
superiortemporal L-superiorfrontal R
temporalpole L-superiorfrontal R
transversetemporal L-superiorfrontal R
inferiorparietal L-superiorfrontal R
precuneus L-superiorfrontal R
superiorparietal L-superiorfrontal R
supramarginal L-superiorfrontal R
paracentral L-superiorfrontal R
postcentral L-superiorfrontal R
precentral L-superiorfrontal R
cuneus L-superiorfrontal R
lateraloccipital L-superiorfrontal R
lingual L-superiorfrontal R
pericalcarine L-superiorfrontal R
caudalanteriorcingulate R-superiorfrontal R
isthmuscingulate R-superiorfrontal R
posteriorcingulate R-superiorfrontal R
rostralanteriorcingulate R-superiorfrontal R
frontalpole R-superiorfrontal R
lateralorbitofrontal R-superiorfrontal R
medialorbitofrontal R-superiorfrontal R
parsorbitalis R-superiorfrontal R
caudalmiddlefrontal R-superiorfrontal R
parsopercularis R-superiorfrontal R
parstriangularis R-superiorfrontal R
rostralmiddlefrontal R-superiorfrontal R
caudalanteriorcingulate L-bankssts R
isthmuscingulate L-bankssts R
posteriorcingulate L-bankssts R
rostralanteriorcingulate L-bankssts R
frontalpole L-bankssts R
lateralorbitofrontal L-bankssts R
medialorbitofrontal L-bankssts R
parsorbitalis L-bankssts R
caudalmiddlefrontal L-bankssts R
parsopercularis L-bankssts R
parstriangularis L-bankssts R
rostralmiddlefrontal L-bankssts R
superiorfrontal L-bankssts R
bankssts L-bankssts R
entorhinal L-bankssts R
fusiform L-bankssts R
inferiortemporal L-bankssts R
insula L-bankssts R
middletemporal L-bankssts R
parahippocampal L-bankssts R
superiortemporal L-bankssts R
temporalpole L-bankssts R
transversetemporal L-bankssts R
inferiorparietal L-bankssts R
precuneus L-bankssts R
superiorparietal L-bankssts R
supramarginal L-bankssts R
paracentral L-bankssts R
postcentral L-bankssts R
precentral L-bankssts R
cuneus L-bankssts R
lateraloccipital L-bankssts R
lingual L-bankssts R
pericalcarine L-bankssts R
caudalanteriorcingulate R-bankssts R
isthmuscingulate R-bankssts R
posteriorcingulate R-bankssts R
rostralanteriorcingulate R-bankssts R
frontalpole R-bankssts R
lateralorbitofrontal R-bankssts R
medialorbitofrontal R-bankssts R
parsorbitalis R-bankssts R
caudalmiddlefrontal R-bankssts R
parsopercularis R-bankssts R
parstriangularis R-bankssts R
rostralmiddlefrontal R-bankssts R
superiorfrontal R-bankssts R
caudalanteriorcingulate L-entorhinal R
isthmuscingulate L-entorhinal R
posteriorcingulate L-entorhinal R
rostralanteriorcingulate L-entorhinal R
frontalpole L-entorhinal R
lateralorbitofrontal L-entorhinal R
medialorbitofrontal L-entorhinal R
parsorbitalis L-entorhinal R
caudalmiddlefrontal L-entorhinal R
parsopercularis L-entorhinal R
parstriangularis L-entorhinal R
rostralmiddlefrontal L-entorhinal R
superiorfrontal L-entorhinal R
bankssts L-entorhinal R
entorhinal L-entorhinal R
fusiform L-entorhinal R
inferiortemporal L-entorhinal R
insula L-entorhinal R
middletemporal L-entorhinal R
parahippocampal L-entorhinal R
superiortemporal L-entorhinal R
temporalpole L-entorhinal R
transversetemporal L-entorhinal R
inferiorparietal L-entorhinal R
precuneus L-entorhinal R
superiorparietal L-entorhinal R
supramarginal L-entorhinal R
paracentral L-entorhinal R
postcentral L-entorhinal R
precentral L-entorhinal R
cuneus L-entorhinal R
lateraloccipital L-entorhinal R
lingual L-entorhinal R
pericalcarine L-entorhinal R
caudalanteriorcingulate R-entorhinal R
isthmuscingulate R-entorhinal R
posteriorcingulate R-entorhinal R
rostralanteriorcingulate R-entorhinal R
frontalpole R-entorhinal R
lateralorbitofrontal R-entorhinal R
medialorbitofrontal R-entorhinal R
parsorbitalis R-entorhinal R
caudalmiddlefrontal R-entorhinal R
parsopercularis R-entorhinal R
parstriangularis R-entorhinal R
rostralmiddlefrontal R-entorhinal R
superiorfrontal R-entorhinal R
bankssts R-entorhinal R
caudalanteriorcingulate L-fusiform R
isthmuscingulate L-fusiform R
posteriorcingulate L-fusiform R
rostralanteriorcingulate L-fusiform R
frontalpole L-fusiform R
lateralorbitofrontal L-fusiform R
medialorbitofrontal L-fusiform R
parsorbitalis L-fusiform R
caudalmiddlefrontal L-fusiform R
parsopercularis L-fusiform R
parstriangularis L-fusiform R
rostralmiddlefrontal L-fusiform R
superiorfrontal L-fusiform R
bankssts L-fusiform R
entorhinal L-fusiform R
fusiform L-fusiform R
inferiortemporal L-fusiform R
insula L-fusiform R
middletemporal L-fusiform R
parahippocampal L-fusiform R
superiortemporal L-fusiform R
temporalpole L-fusiform R
transversetemporal L-fusiform R
inferiorparietal L-fusiform R
precuneus L-fusiform R
superiorparietal L-fusiform R
supramarginal L-fusiform R
paracentral L-fusiform R
postcentral L-fusiform R
precentral L-fusiform R
cuneus L-fusiform R
lateraloccipital L-fusiform R
lingual L-fusiform R
pericalcarine L-fusiform R
caudalanteriorcingulate R-fusiform R
isthmuscingulate R-fusiform R
posteriorcingulate R-fusiform R
rostralanteriorcingulate R-fusiform R
frontalpole R-fusiform R
lateralorbitofrontal R-fusiform R
medialorbitofrontal R-fusiform R
parsorbitalis R-fusiform R
caudalmiddlefrontal R-fusiform R
parsopercularis R-fusiform R
parstriangularis R-fusiform R
rostralmiddlefrontal R-fusiform R
superiorfrontal R-fusiform R
bankssts R-fusiform R
entorhinal R-fusiform R
caudalanteriorcingulate L-inferiortemporal R
isthmuscingulate L-inferiortemporal R
posteriorcingulate L-inferiortemporal R
rostralanteriorcingulate L-inferiortemporal R
frontalpole L-inferiortemporal R
lateralorbitofrontal L-inferiortemporal R
medialorbitofrontal L-inferiortemporal R
parsorbitalis L-inferiortemporal R
caudalmiddlefrontal L-inferiortemporal R
parsopercularis L-inferiortemporal R
parstriangularis L-inferiortemporal R
rostralmiddlefrontal L-inferiortemporal R
superiorfrontal L-inferiortemporal R
bankssts L-inferiortemporal R
entorhinal L-inferiortemporal R
fusiform L-inferiortemporal R
inferiortemporal L-inferiortemporal R
insula L-inferiortemporal R
middletemporal L-inferiortemporal R
parahippocampal L-inferiortemporal R
superiortemporal L-inferiortemporal R
temporalpole L-inferiortemporal R
transversetemporal L-inferiortemporal R
inferiorparietal L-inferiortemporal R
precuneus L-inferiortemporal R
superiorparietal L-inferiortemporal R
supramarginal L-inferiortemporal R
paracentral L-inferiortemporal R
postcentral L-inferiortemporal R
precentral L-inferiortemporal R
cuneus L-inferiortemporal R
lateraloccipital L-inferiortemporal R
lingual L-inferiortemporal R
pericalcarine L-inferiortemporal R
caudalanteriorcingulate R-inferiortemporal R
isthmuscingulate R-inferiortemporal R
posteriorcingulate R-inferiortemporal R
rostralanteriorcingulate R-inferiortemporal R
frontalpole R-inferiortemporal R
lateralorbitofrontal R-inferiortemporal R
medialorbitofrontal R-inferiortemporal R
parsorbitalis R-inferiortemporal R
caudalmiddlefrontal R-inferiortemporal R
parsopercularis R-inferiortemporal R
parstriangularis R-inferiortemporal R
rostralmiddlefrontal R-inferiortemporal R
superiorfrontal R-inferiortemporal R
bankssts R-inferiortemporal R
entorhinal R-inferiortemporal R
fusiform R-inferiortemporal R
caudalanteriorcingulate L-insula R
isthmuscingulate L-insula R
posteriorcingulate L-insula R
rostralanteriorcingulate L-insula R
frontalpole L-insula R
lateralorbitofrontal L-insula R
medialorbitofrontal L-insula R
parsorbitalis L-insula R
caudalmiddlefrontal L-insula R
parsopercularis L-insula R
parstriangularis L-insula R
rostralmiddlefrontal L-insula R
superiorfrontal L-insula R
bankssts L-insula R
entorhinal L-insula R
fusiform L-insula R
inferiortemporal L-insula R
insula L-insula R
middletemporal L-insula R
parahippocampal L-insula R
superiortemporal L-insula R
temporalpole L-insula R
transversetemporal L-insula R
inferiorparietal L-insula R
precuneus L-insula R
superiorparietal L-insula R
supramarginal L-insula R
paracentral L-insula R
postcentral L-insula R
precentral L-insula R
cuneus L-insula R
lateraloccipital L-insula R
lingual L-insula R
pericalcarine L-insula R
caudalanteriorcingulate R-insula R
isthmuscingulate R-insula R
posteriorcingulate R-insula R
rostralanteriorcingulate R-insula R
frontalpole R-insula R
lateralorbitofrontal R-insula R
medialorbitofrontal R-insula R
parsorbitalis R-insula R
caudalmiddlefrontal R-insula R
parsopercularis R-insula R
parstriangularis R-insula R
rostralmiddlefrontal R-insula R
superiorfrontal R-insula R
bankssts R-insula R
entorhinal R-insula R
fusiform R-insula R
inferiortemporal R-insula R
caudalanteriorcingulate L-middletemporal R
isthmuscingulate L-middletemporal R
posteriorcingulate L-middletemporal R
rostralanteriorcingulate L-middletemporal R
frontalpole L-middletemporal R
lateralorbitofrontal L-middletemporal R
medialorbitofrontal L-middletemporal R
parsorbitalis L-middletemporal R
caudalmiddlefrontal L-middletemporal R
parsopercularis L-middletemporal R
parstriangularis L-middletemporal R
rostralmiddlefrontal L-middletemporal R
superiorfrontal L-middletemporal R
bankssts L-middletemporal R
entorhinal L-middletemporal R
fusiform L-middletemporal R
inferiortemporal L-middletemporal R
insula L-middletemporal R
middletemporal L-middletemporal R
parahippocampal L-middletemporal R
superiortemporal L-middletemporal R
temporalpole L-middletemporal R
transversetemporal L-middletemporal R
inferiorparietal L-middletemporal R
precuneus L-middletemporal R
superiorparietal L-middletemporal R
supramarginal L-middletemporal R
paracentral L-middletemporal R
postcentral L-middletemporal R
precentral L-middletemporal R
cuneus L-middletemporal R
lateraloccipital L-middletemporal R
lingual L-middletemporal R
pericalcarine L-middletemporal R
caudalanteriorcingulate R-middletemporal R
isthmuscingulate R-middletemporal R
posteriorcingulate R-middletemporal R
rostralanteriorcingulate R-middletemporal R
frontalpole R-middletemporal R
lateralorbitofrontal R-middletemporal R
medialorbitofrontal R-middletemporal R
parsorbitalis R-middletemporal R
caudalmiddlefrontal R-middletemporal R
parsopercularis R-middletemporal R
parstriangularis R-middletemporal R
rostralmiddlefrontal R-middletemporal R
superiorfrontal R-middletemporal R
bankssts R-middletemporal R
entorhinal R-middletemporal R
fusiform R-middletemporal R
inferiortemporal R-middletemporal R
insula R-middletemporal R
caudalanteriorcingulate L-parahippocampal R
isthmuscingulate L-parahippocampal R
posteriorcingulate L-parahippocampal R
rostralanteriorcingulate L-parahippocampal R
frontalpole L-parahippocampal R
lateralorbitofrontal L-parahippocampal R
medialorbitofrontal L-parahippocampal R
parsorbitalis L-parahippocampal R
caudalmiddlefrontal L-parahippocampal R
parsopercularis L-parahippocampal R
parstriangularis L-parahippocampal R
rostralmiddlefrontal L-parahippocampal R
superiorfrontal L-parahippocampal R
bankssts L-parahippocampal R
entorhinal L-parahippocampal R
fusiform L-parahippocampal R
inferiortemporal L-parahippocampal R
insula L-parahippocampal R
middletemporal L-parahippocampal R
parahippocampal L-parahippocampal R
superiortemporal L-parahippocampal R
temporalpole L-parahippocampal R
transversetemporal L-parahippocampal R
inferiorparietal L-parahippocampal R
precuneus L-parahippocampal R
superiorparietal L-parahippocampal R
supramarginal L-parahippocampal R
paracentral L-parahippocampal R
postcentral L-parahippocampal R
precentral L-parahippocampal R
cuneus L-parahippocampal R
lateraloccipital L-parahippocampal R
lingual L-parahippocampal R
pericalcarine L-parahippocampal R
caudalanteriorcingulate R-parahippocampal R
isthmuscingulate R-parahippocampal R
posteriorcingulate R-parahippocampal R
rostralanteriorcingulate R-parahippocampal R
frontalpole R-parahippocampal R
lateralorbitofrontal R-parahippocampal R
medialorbitofrontal R-parahippocampal R
parsorbitalis R-parahippocampal R
caudalmiddlefrontal R-parahippocampal R
parsopercularis R-parahippocampal R
parstriangularis R-parahippocampal R
rostralmiddlefrontal R-parahippocampal R
superiorfrontal R-parahippocampal R
bankssts R-parahippocampal R
entorhinal R-parahippocampal R
fusiform R-parahippocampal R
inferiortemporal R-parahippocampal R
insula R-parahippocampal R
middletemporal R-parahippocampal R
caudalanteriorcingulate L-superiortemporal R
isthmuscingulate L-superiortemporal R
posteriorcingulate L-superiortemporal R
rostralanteriorcingulate L-superiortemporal R
frontalpole L-superiortemporal R
lateralorbitofrontal L-superiortemporal R
medialorbitofrontal L-superiortemporal R
parsorbitalis L-superiortemporal R
caudalmiddlefrontal L-superiortemporal R
parsopercularis L-superiortemporal R
parstriangularis L-superiortemporal R
rostralmiddlefrontal L-superiortemporal R
superiorfrontal L-superiortemporal R
bankssts L-superiortemporal R
entorhinal L-superiortemporal R
fusiform L-superiortemporal R
inferiortemporal L-superiortemporal R
insula L-superiortemporal R
middletemporal L-superiortemporal R
parahippocampal L-superiortemporal R
superiortemporal L-superiortemporal R
temporalpole L-superiortemporal R
transversetemporal L-superiortemporal R
inferiorparietal L-superiortemporal R
precuneus L-superiortemporal R
superiorparietal L-superiortemporal R
supramarginal L-superiortemporal R
paracentral L-superiortemporal R
postcentral L-superiortemporal R
precentral L-superiortemporal R
cuneus L-superiortemporal R
lateraloccipital L-superiortemporal R
lingual L-superiortemporal R
pericalcarine L-superiortemporal R
caudalanteriorcingulate R-superiortemporal R
isthmuscingulate R-superiortemporal R
posteriorcingulate R-superiortemporal R
rostralanteriorcingulate R-superiortemporal R
frontalpole R-superiortemporal R
lateralorbitofrontal R-superiortemporal R
medialorbitofrontal R-superiortemporal R
parsorbitalis R-superiortemporal R
caudalmiddlefrontal R-superiortemporal R
parsopercularis R-superiortemporal R
parstriangularis R-superiortemporal R
rostralmiddlefrontal R-superiortemporal R
superiorfrontal R-superiortemporal R
bankssts R-superiortemporal R
entorhinal R-superiortemporal R
fusiform R-superiortemporal R
inferiortemporal R-superiortemporal R
insula R-superiortemporal R
middletemporal R-superiortemporal R
parahippocampal R-superiortemporal R
caudalanteriorcingulate L-temporalpole R
isthmuscingulate L-temporalpole R
posteriorcingulate L-temporalpole R
rostralanteriorcingulate L-temporalpole R
frontalpole L-temporalpole R
lateralorbitofrontal L-temporalpole R
medialorbitofrontal L-temporalpole R
parsorbitalis L-temporalpole R
caudalmiddlefrontal L-temporalpole R
parsopercularis L-temporalpole R
parstriangularis L-temporalpole R
rostralmiddlefrontal L-temporalpole R
superiorfrontal L-temporalpole R
bankssts L-temporalpole R
entorhinal L-temporalpole R
fusiform L-temporalpole R
inferiortemporal L-temporalpole R
insula L-temporalpole R
middletemporal L-temporalpole R
parahippocampal L-temporalpole R
superiortemporal L-temporalpole R
temporalpole L-temporalpole R
transversetemporal L-temporalpole R
inferiorparietal L-temporalpole R
precuneus L-temporalpole R
superiorparietal L-temporalpole R
supramarginal L-temporalpole R
paracentral L-temporalpole R
postcentral L-temporalpole R
precentral L-temporalpole R
cuneus L-temporalpole R
lateraloccipital L-temporalpole R
lingual L-temporalpole R
pericalcarine L-temporalpole R
caudalanteriorcingulate R-temporalpole R
isthmuscingulate R-temporalpole R
posteriorcingulate R-temporalpole R
rostralanteriorcingulate R-temporalpole R
frontalpole R-temporalpole R
lateralorbitofrontal R-temporalpole R
medialorbitofrontal R-temporalpole R
parsorbitalis R-temporalpole R
caudalmiddlefrontal R-temporalpole R
parsopercularis R-temporalpole R
parstriangularis R-temporalpole R
rostralmiddlefrontal R-temporalpole R
superiorfrontal R-temporalpole R
bankssts R-temporalpole R
entorhinal R-temporalpole R
fusiform R-temporalpole R
inferiortemporal R-temporalpole R
insula R-temporalpole R
middletemporal R-temporalpole R
parahippocampal R-temporalpole R
superiortemporal R-temporalpole R
caudalanteriorcingulate L-transversetemporal R
isthmuscingulate L-transversetemporal R
posteriorcingulate L-transversetemporal R
rostralanteriorcingulate L-transversetemporal R
frontalpole L-transversetemporal R
lateralorbitofrontal L-transversetemporal R
medialorbitofrontal L-transversetemporal R
parsorbitalis L-transversetemporal R
caudalmiddlefrontal L-transversetemporal R
parsopercularis L-transversetemporal R
parstriangularis L-transversetemporal R
rostralmiddlefrontal L-transversetemporal R
superiorfrontal L-transversetemporal R
bankssts L-transversetemporal R
entorhinal L-transversetemporal R
fusiform L-transversetemporal R
inferiortemporal L-transversetemporal R
insula L-transversetemporal R
middletemporal L-transversetemporal R
parahippocampal L-transversetemporal R
superiortemporal L-transversetemporal R
temporalpole L-transversetemporal R
transversetemporal L-transversetemporal R
inferiorparietal L-transversetemporal R
precuneus L-transversetemporal R
superiorparietal L-transversetemporal R
supramarginal L-transversetemporal R
paracentral L-transversetemporal R
postcentral L-transversetemporal R
precentral L-transversetemporal R
cuneus L-transversetemporal R
lateraloccipital L-transversetemporal R
lingual L-transversetemporal R
pericalcarine L-transversetemporal R
caudalanteriorcingulate R-transversetemporal R
isthmuscingulate R-transversetemporal R
posteriorcingulate R-transversetemporal R
rostralanteriorcingulate R-transversetemporal R
frontalpole R-transversetemporal R
lateralorbitofrontal R-transversetemporal R
medialorbitofrontal R-transversetemporal R
parsorbitalis R-transversetemporal R
caudalmiddlefrontal R-transversetemporal R
parsopercularis R-transversetemporal R
parstriangularis R-transversetemporal R
rostralmiddlefrontal R-transversetemporal R
superiorfrontal R-transversetemporal R
bankssts R-transversetemporal R
entorhinal R-transversetemporal R
fusiform R-transversetemporal R
inferiortemporal R-transversetemporal R
insula R-transversetemporal R
middletemporal R-transversetemporal R
parahippocampal R-transversetemporal R
superiortemporal R-transversetemporal R
temporalpole R-transversetemporal R
caudalanteriorcingulate L-inferiorparietal R
isthmuscingulate L-inferiorparietal R
posteriorcingulate L-inferiorparietal R
rostralanteriorcingulate L-inferiorparietal R
frontalpole L-inferiorparietal R
lateralorbitofrontal L-inferiorparietal R
medialorbitofrontal L-inferiorparietal R
parsorbitalis L-inferiorparietal R
caudalmiddlefrontal L-inferiorparietal R
parsopercularis L-inferiorparietal R
parstriangularis L-inferiorparietal R
rostralmiddlefrontal L-inferiorparietal R
superiorfrontal L-inferiorparietal R
bankssts L-inferiorparietal R
entorhinal L-inferiorparietal R
fusiform L-inferiorparietal R
inferiortemporal L-inferiorparietal R
insula L-inferiorparietal R
middletemporal L-inferiorparietal R
parahippocampal L-inferiorparietal R
superiortemporal L-inferiorparietal R
temporalpole L-inferiorparietal R
transversetemporal L-inferiorparietal R
inferiorparietal L-inferiorparietal R
precuneus L-inferiorparietal R
superiorparietal L-inferiorparietal R
supramarginal L-inferiorparietal R
paracentral L-inferiorparietal R
postcentral L-inferiorparietal R
precentral L-inferiorparietal R
cuneus L-inferiorparietal R
lateraloccipital L-inferiorparietal R
lingual L-inferiorparietal R
pericalcarine L-inferiorparietal R
caudalanteriorcingulate R-inferiorparietal R
isthmuscingulate R-inferiorparietal R
posteriorcingulate R-inferiorparietal R
rostralanteriorcingulate R-inferiorparietal R
frontalpole R-inferiorparietal R
lateralorbitofrontal R-inferiorparietal R
